frame_number,object_type,track_id,bbox,confidence,shirt_color,shirt_number,speed,distance,timestamp_ms
10,player,12,"16.0, 244.0, 28.0, 286.0",0.633187354,"89,72,108",None,0,0,360
11,player,1,"237.0, 195.0, 264.0, 251.0",0.603302598,"97,80,79",None,0,0,400
11,player,2,"397.0, 206.0, 416.0, 239.0",0.825568914,"133,104,114",None,0,0,400
11,player,4,"76.0, 260.0, 93.0, 319.0",0.65727675,"134,156,82",None,0,0,400
11,player,5,"221.0, 198.0, 233.0, 231.0",0.699951172,"133,104,117",None,0,0,400
11,player,6,"36.0, 255.0, 50.0, 306.0",0.712187231,"161,168,130",None,0,0,400
11,player,9,"475.0, 197.0, 484.0, 225.0",0.668837786,"113,103,104",None,0,0,400
11,player,7,"520.0, 251.0, 539.0, 302.0",0.818013906,"141,182,86",None,0,0,400
11,player,3,"136.0, 217.0, 149.0, 251.0",0.765314758,"122,120,141",None,0,0,400
11,player,12,"17.0, 243.0, 28.0, 282.0",0.666963637,"93,74,112",None,0,0,400
531,player,100,"318.0, 183.0, 329.0, 212.0",0.599732995,"105,91,99",None,0,0,21200
295,player,4,"328.0, 199.0, 341.0, 236.0",0.637916982,"218,234,175",None,0,0,11760
295,player,6,"337.0, 199.0, 351.0, 241.0",0.666118681,"187,138,176",None,0,0,11760
295,player,12,"148.0, 207.0, 159.0, 244.0",0.802024305,"81,72,72",None,0,0,11760
115,player,2,"526.0, 253.0, 561.0, 301.0",0.870586634,"120,99,101",None,0,0,4560
115,player,7,"570.0, 264.0, 587.0, 310.0",0.812562168,"99,113,63",None,0,0,4560
115,player,17,"250.0, 217.0, 268.0, 272.0",0.838579535,"237,232,223",None,0,0,4560
12,player,2,"400.0, 207.0, 418.0, 239.0",0.81039238,"127,100,107",None,0,0,440
12,player,4,"79.0, 259.0, 97.0, 318.0",0.660149992,"130,154,88",None,0,0,440
12,player,5,"223.0, 199.0, 235.0, 231.0",0.737632275,"136,105,119",None,0,0,440
12,player,6,"40.0, 255.0, 52.0, 298.0",0.53465122,"130,89,122",None,0,0,440
12,player,9,"475.0, 197.0, 484.0, 225.0",0.685277343,"105,95,96",None,0,0,440
12,player,7,"521.0, 252.0, 540.0, 302.0",0.818320572,"141,181,87",None,0,0,440
12,player,3,"138.0, 217.0, 151.0, 251.0",0.739458382,"124,121,140",None,0,0,440
12,player,12,"18.0, 243.0, 28.0, 279.0",0.560827374,"100,75,119",None,0,0,440
13,player,2,"402.0, 207.0, 421.0, 241.0",0.837969005,"123,97,106",None,0,0,480
13,player,5,"225.0, 199.0, 236.0, 232.0",0.637490809,"133,100,118",None,0,0,480
13,player,6,"43.0, 254.0, 55.0, 298.0",0.796656966,"127,81,119",None,0,0,480
13,player,9,"475.0, 198.0, 484.0, 225.0",0.695491672,"102,92,93",None,0,0,480
13,player,7,"522.0, 252.0, 540.0, 302.0",0.808418989,"140,180,86",None,0,0,480
13,player,3,"141.0, 217.0, 154.0, 250.0",0.68892169,"123,124,148",None,0,0,480
13,player,12,"18.0, 243.0, 28.0, 281.0",0.679412723,"104,73,119",None,0,0,480
13,player,1,"236.0, 204.0, 258.0, 250.0",0.780815303,"121,107,103",None,0,0,480
14,player,2,"403.0, 207.0, 423.0, 241.0",0.848150671,"118,95,103",None,0,0,520
14,player,5,"227.0, 199.0, 238.0, 230.0",0.648893595,"119,89,104",None,0,0,520
14,player,6,"46.0, 254.0, 60.0, 302.0",0.821364999,"146,154,126",None,0,0,520
14,player,9,"474.0, 198.0, 484.0, 225.0",0.695436954,"98,90,88",None,0,0,520
14,player,7,"522.0, 252.0, 540.0, 302.0",0.810349703,"140,178,87",None,0,0,520
14,player,12,"18.0, 243.0, 29.0, 280.0",0.520145714,"102,74,119",None,0,0,520
14,player,13,"251.0, 194.0, 263.0, 225.0",0.74360621,"86,71,78",None,0,0,520
14,player,1,"235.0, 207.0, 256.0, 251.0",0.757364452,"168,154,148",None,0,0,520
14,player,4,"89.0, 260.0, 107.0, 319.0",0.662707329,"133,152,87",None,0,0,520
15,player,2,"406.0, 207.0, 425.0, 241.0",0.838018417,"117,94,102",None,0,0,560
15,player,5,"228.0, 199.0, 239.0, 229.0",0.649928451,"146,115,131",None,0,0,560
15,player,6,"49.0, 254.0, 63.0, 305.0",0.812137365,"152,156,131",None,0,0,560
15,player,9,"474.0, 198.0, 484.0, 225.0",0.689656794,"100,92,90",None,0,0,560
15,player,7,"523.0, 252.0, 541.0, 302.0",0.814249635,"140,178,87",None,0,0,560
15,player,12,"19.0, 243.0, 29.0, 279.0",0.696183503,"106,75,121",None,0,0,560
15,player,13,"253.0, 194.0, 265.0, 225.0",0.66944617,"89,70,70",None,0,0,560
15,player,1,"233.0, 208.0, 254.0, 251.0",0.75272584,"205,199,183",None,0,0,560
15,player,4,"95.0, 259.0, 112.0, 319.0",0.794354796,"158,154,136",None,0,0,560
15,player,3,"147.0, 215.0, 160.0, 250.0",0.803859234,"125,124,141",None,0,0,560
16,player,2,"408.0, 207.0, 427.0, 242.0",0.833196163,"117,94,102",None,0,0,600
16,player,5,"230.0, 199.0, 240.0, 229.0",0.601825535,"147,112,125",None,0,0,600
16,player,6,"53.0, 254.0, 67.0, 305.0",0.816449583,"155,158,136",None,0,0,600
16,player,9,"474.0, 197.0, 484.0, 225.0",0.677404284,"104,95,94",None,0,0,600
16,player,7,"524.0, 253.0, 541.0, 302.0",0.799343467,"138,177,90",None,0,0,600
16,player,12,"20.0, 244.0, 30.0, 279.0",0.737672865,"107,77,126",None,0,0,600
16,player,13,"255.0, 194.0, 267.0, 225.0",0.676903546,"87,71,77",None,0,0,600
16,player,1,"231.0, 209.0, 251.0, 252.0",0.572111607,"209,195,179",None,0,0,600
16,player,4,"99.0, 259.0, 117.0, 319.0",0.813225806,"135,157,89",None,0,0,600
16,player,3,"148.0, 214.0, 163.0, 250.0",0.876560807,"123,123,132",None,0,0,600
17,player,2,"410.0, 207.0, 429.0, 242.0",0.82099551,"111,91,96",None,0,0,640
17,player,5,"231.0, 199.0, 242.0, 229.0",0.585163057,"144,112,126",None,0,0,640
17,player,6,"56.0, 253.0, 70.0, 305.0",0.814842165,"154,159,129",None,0,0,640
17,player,9,"474.0, 198.0, 484.0, 225.0",0.684621334,"104,95,94",None,0,0,640
17,player,7,"525.0, 253.0, 542.0, 303.0",0.793698013,"133,173,88",None,0,0,640
17,player,12,"20.0, 244.0, 31.0, 279.0",0.676122427,"103,76,122",None,0,0,640
17,player,13,"259.0, 194.0, 270.0, 224.0",0.697822154,"86,72,77",None,0,0,640
17,player,1,"232.0, 209.0, 251.0, 250.0",0.626528263,"211,200,185",None,0,0,640
17,player,4,"104.0, 258.0, 122.0, 319.0",0.825551927,"153,149,146",None,0,0,640
17,player,3,"149.0, 214.0, 165.0, 250.0",0.860737741,"113,115,124",None,0,0,640
18,player,2,"412.0, 208.0, 431.0, 242.0",0.861945629,"110,89,96",None,0,0,680
18,player,6,"59.0, 252.0, 74.0, 305.0",0.856442869,"140,148,121",None,0,0,680
18,player,9,"474.0, 198.0, 484.0, 225.0",0.687239051,"104,95,94",None,0,0,680
18,player,7,"526.0, 253.0, 543.0, 304.0",0.793265998,"139,177,88",None,0,0,680
18,player,12,"21.0, 244.0, 32.0, 279.0",0.697544098,"104,76,121",None,0,0,680
18,player,13,"261.0, 194.0, 272.0, 223.0",0.64058274,"96,83,92",None,0,0,680
18,player,1,"229.0, 209.0, 248.0, 250.0",0.609965682,"149,123,125",None,0,0,680
18,player,4,"109.0, 257.0, 128.0, 318.0",0.822850823,"162,155,151",None,0,0,680
18,player,3,"151.0, 214.0, 168.0, 250.0",0.861669004,"117,117,122",None,0,0,680
19,player,2,"413.0, 208.0, 433.0, 243.0",0.872702003,"111,91,96",None,0,0,720
19,player,6,"62.0, 251.0, 77.0, 305.0",0.816826344,"179,158,148",None,0,0,720
19,player,9,"474.0, 198.0, 484.0, 225.0",0.689988732,"108,99,99",None,0,0,720
19,player,7,"527.0, 253.0, 544.0, 305.0",0.810514927,"227,223,183",None,0,0,720
19,player,12,"22.0, 244.0, 32.0, 279.0",0.668437302,"108,77,123",None,0,0,720
19,player,13,"262.0, 194.0, 274.0, 222.0",0.689663529,"97,83,90",None,0,0,720
19,player,1,"228.0, 210.0, 245.0, 249.0",0.669287026,"207,181,186",None,0,0,720
19,player,4,"114.0, 256.0, 134.0, 317.0",0.856724441,"159,155,152",None,0,0,720
19,player,3,"154.0, 214.0, 171.0, 250.0",0.804905355,"120,125,133",None,0,0,720
19,player,5,"235.0, 197.0, 248.0, 230.0",0.685023487,"150,117,139",None,0,0,720
20,player,2,"415.0, 209.0, 436.0, 244.0",0.84336251,"111,92,93",None,0,0,760
20,player,6,"66.0, 249.0, 81.0, 302.0",0.80261904,"193,164,160",None,0,0,760
20,player,9,"474.0, 198.0, 484.0, 225.0",0.731594026,"99,89,90",None,0,0,760
20,player,7,"527.0, 253.0, 544.0, 306.0",0.797008753,"143,183,91",None,0,0,760
20,player,12,"22.0, 244.0, 33.0, 279.0",0.63392514,"105,77,122",None,0,0,760
20,player,1,"227.0, 211.0, 243.0, 250.0",0.769011438,"157,132,129",None,0,0,760
20,player,4,"118.0, 256.0, 139.0, 318.0",0.872920513,"159,151,147",None,0,0,760
20,player,3,"157.0, 214.0, 174.0, 250.0",0.827129126,"119,120,127",None,0,0,760
20,player,5,"237.0, 196.0, 249.0, 231.0",0.753256023,"132,104,119",None,0,0,760
115,player,12,"59.0, 242.0, 77.0, 292.0",0.876439154,"81,75,73",None,0,0,4560
21,player,2,"418.0, 209.0, 438.0, 244.0",0.858428359,"158,180,112",None,0,0,800
21,player,6,"68.0, 248.0, 85.0, 303.0",0.552807748,"187,163,151",None,0,0,800
21,player,9,"474.0, 198.0, 484.0, 225.0",0.739957988,"99,89,90",None,0,0,800
21,player,7,"528.0, 253.0, 544.0, 307.0",0.81225419,"143,183,91",None,0,0,800
21,player,12,"22.0, 244.0, 33.0, 281.0",0.70394522,"105,79,119",None,0,0,800
21,player,1,"227.0, 212.0, 243.0, 250.0",0.829305768,"222,197,199",None,0,0,800
21,player,4,"125.0, 257.0, 145.0, 319.0",0.672895193,"165,157,151",None,0,0,800
21,player,3,"159.0, 214.0, 176.0, 251.0",0.770663381,"124,128,134",None,0,0,800
21,player,5,"238.0, 196.0, 251.0, 229.0",0.76328063,"132,105,118",None,0,0,800
21,player,14,"0.0, 266.0, 7.0, 299.0",0.61401546,"131,148,121",None,0,0,800
22,player,2,"421.0, 210.0, 441.0, 244.0",0.875733554,"108,91,97",None,0,0,840
22,player,6,"74.0, 249.0, 92.0, 303.0",0.728771269,"134,153,86",None,0,0,840
22,player,9,"474.0, 198.0, 485.0, 225.0",0.608187973,"107,96,99",None,0,0,840
22,player,7,"528.0, 254.0, 544.0, 307.0",0.823501527,"151,188,92",None,0,0,840
22,player,12,"22.0, 244.0, 34.0, 280.0",0.738152206,"110,78,122",None,0,0,840
22,player,1,"227.0, 212.0, 242.0, 250.0",0.810332894,"216,215,171",None,0,0,840
22,player,4,"132.0, 257.0, 153.0, 319.0",0.801868737,"168,162,160",None,0,0,840
22,player,3,"161.0, 215.0, 178.0, 249.0",0.817578554,"124,131,146",None,0,0,840
22,player,5,"240.0, 196.0, 253.0, 231.0",0.733686805,"136,107,123",None,0,0,840
22,player,15,"272.0, 194.0, 283.0, 226.0",0.702422678,"97,85,86",None,0,0,840
23,player,2,"423.0, 210.0, 443.0, 245.0",0.873124182,"107,90,91",None,0,0,880
23,player,6,"79.0, 249.0, 97.0, 303.0",0.830035925,"137,152,90",None,0,0,880
23,player,9,"475.0, 198.0, 485.0, 225.0",0.592279732,"116,105,109",None,0,0,880
23,player,7,"529.0, 254.0, 545.0, 307.0",0.829108179,"231,227,199",None,0,0,880
23,player,12,"23.0, 244.0, 34.0, 280.0",0.731487572,"107,77,126",None,0,0,880
23,player,1,"227.0, 213.0, 242.0, 249.0",0.820537031,"219,222,166",None,0,0,880
23,player,4,"137.0, 256.0, 158.0, 320.0",0.81972611,"167,161,160",None,0,0,880
23,player,3,"163.0, 216.0, 179.0, 249.0",0.791113436,"126,132,151",None,0,0,880
23,player,5,"242.0, 196.0, 254.0, 230.0",0.711453855,"137,107,124",None,0,0,880
23,player,15,"274.0, 194.0, 285.0, 226.0",0.726361394,"101,88,92",None,0,0,880
24,player,2,"423.0, 210.0, 444.0, 246.0",0.878644884,"107,89,89",None,0,0,920
24,player,6,"83.0, 248.0, 100.0, 303.0",0.805404365,"131,155,89",None,0,0,920
24,player,9,"475.0, 199.0, 485.0, 225.0",0.689318299,"112,101,106",None,0,0,920
24,player,7,"529.0, 254.0, 545.0, 307.0",0.799579859,"152,188,90",None,0,0,920
24,player,12,"23.0, 244.0, 35.0, 282.0",0.629818499,"104,78,123",None,0,0,920
24,player,1,"227.0, 212.0, 242.0, 250.0",0.817298293,"214,221,160",None,0,0,920
24,player,4,"142.0, 255.0, 164.0, 319.0",0.863500059,"171,162,162",None,0,0,920
24,player,3,"166.0, 217.0, 182.0, 249.0",0.82850492,"128,137,165",None,0,0,920
24,player,5,"244.0, 196.0, 257.0, 230.0",0.770816147,"132,106,122",None,0,0,920
24,player,15,"277.0, 194.0, 288.0, 227.0",0.814856172,"103,90,88",None,0,0,920
24,player,16,"6.0, 263.0, 18.0, 313.0",0.619698644,"131,153,121",None,0,0,920
25,player,2,"424.0, 210.0, 445.0, 247.0",0.85531956,"106,89,90",None,0,0,960
25,player,6,"87.0, 247.0, 104.0, 303.0",0.817245185,"136,103,109",None,0,0,960
25,player,9,"475.0, 199.0, 486.0, 226.0",0.709560335,"127,116,119",None,0,0,960
25,player,7,"530.0, 254.0, 545.0, 307.0",0.801077127,"231,231,206",None,0,0,960
25,player,12,"23.0, 244.0, 36.0, 283.0",0.673617542,"104,76,117",None,0,0,960
25,player,1,"227.0, 212.0, 243.0, 250.0",0.800969362,"216,223,168",None,0,0,960
25,player,4,"149.0, 253.0, 172.0, 318.0",0.751659274,"159,154,153",None,0,0,960
25,player,3,"167.0, 217.0, 183.0, 248.0",0.780543089,"128,138,158",None,0,0,960
25,player,5,"246.0, 196.0, 260.0, 230.0",0.84196353,"128,104,118",None,0,0,960
25,player,15,"279.0, 193.0, 291.0, 226.0",0.783381701,"106,89,90",None,0,0,960
25,player,16,"8.0, 261.0, 21.0, 311.0",0.677100003,"136,158,118",None,0,0,960
26,player,2,"425.0, 210.0, 446.0, 247.0",0.843573332,"99,83,91",None,0,0,1000
26,player,6,"91.0, 246.0, 109.0, 303.0",0.858962238,"176,127,146",None,0,0,1000
26,player,9,"475.0, 199.0, 486.0, 226.0",0.767935812,"103,94,93",None,0,0,1000
26,player,7,"531.0, 255.0, 545.0, 307.0",0.826990902,"222,219,195",None,0,0,1000
26,player,12,"24.0, 243.0, 37.0, 282.0",0.709844947,"70,55,56",None,0,0,1000
26,player,1,"227.0, 211.0, 244.0, 252.0",0.769938529,"208,218,165",None,0,0,1000
26,player,4,"155.0, 252.0, 179.0, 315.0",0.916219115,"165,162,160",None,0,0,1000
26,player,3,"168.0, 214.0, 186.0, 249.0",0.828992784,"131,128,148",None,0,0,1000
26,player,5,"249.0, 196.0, 263.0, 230.0",0.825459599,"117,96,110",None,0,0,1000
26,player,15,"281.0, 193.0, 293.0, 227.0",0.809269428,"105,87,87",None,0,0,1000
26,player,16,"12.0, 259.0, 24.0, 310.0",0.757644296,"231,231,224",None,0,0,1000
27,player,2,"427.0, 211.0, 448.0, 247.0",0.832737684,"101,85,87",None,0,0,1040
27,player,6,"95.0, 244.0, 113.0, 303.0",0.845467091,"170,119,139",None,0,0,1040
27,player,9,"475.0, 199.0, 486.0, 226.0",0.756593645,"101,92,91",None,0,0,1040
27,player,7,"531.0, 255.0, 545.0, 307.0",0.814108312,"138,180,92",None,0,0,1040
27,player,12,"25.0, 243.0, 37.0, 281.0",0.772296071,"69,55,52",None,0,0,1040
27,player,1,"227.0, 210.0, 245.0, 252.0",0.787068188,"205,216,167",None,0,0,1040
27,player,4,"164.0, 251.0, 189.0, 314.0",0.547519505,"161,157,156",None,0,0,1040
27,player,3,"168.0, 213.0, 188.0, 249.0",0.866546631,"126,123,142",None,0,0,1040
27,player,5,"251.0, 196.0, 265.0, 230.0",0.832077682,"81,72,72",None,0,0,1040
27,player,15,"283.0, 192.0, 295.0, 226.0",0.834846914,"108,90,90",None,0,0,1040
27,player,16,"14.0, 257.0, 26.0, 308.0",0.748755813,"90,96,88",None,0,0,1040
28,player,2,"430.0, 211.0, 450.0, 247.0",0.834391952,"152,161,114",None,0,0,1080
28,player,6,"99.0, 243.0, 118.0, 302.0",0.790176451,"186,134,158",None,0,0,1080
28,player,9,"475.0, 198.0, 487.0, 226.0",0.667362928,"101,92,90",None,0,0,1080
28,player,7,"531.0, 256.0, 545.0, 307.0",0.807337642,"140,181,89",None,0,0,1080
28,player,12,"26.0, 243.0, 38.0, 281.0",0.787397861,"70,55,53",None,0,0,1080
28,player,1,"228.0, 210.0, 246.0, 251.0",0.801126361,"207,216,170",None,0,0,1080
28,player,4,"168.0, 252.0, 193.0, 314.0",0.746175587,"166,161,159",None,0,0,1080
28,player,3,"170.0, 213.0, 189.0, 249.0",0.82178849,"121,121,130",None,0,0,1080
28,player,5,"253.0, 196.0, 267.0, 229.0",0.847018242,"121,101,114",None,0,0,1080
37,player,2,"448.0, 217.0, 467.0, 248.0",0.831905544,"133,140,99",None,0,0,1440
79,player,2,"494.0, 247.0, 521.0, 286.0",0.700991452,"112,91,88",None,0,0,3120
79,player,6,"378.0, 232.0, 401.0, 290.0",0.861358881,"186,168,159",None,0,0,3120
79,player,7,"518.0, 254.0, 536.0, 305.0",0.837872684,"238,235,211",None,0,0,3120
79,player,4,"430.0, 249.0, 451.0, 308.0",0.890674055,"163,159,158",None,0,0,3120
79,player,17,"187.0, 219.0, 206.0, 268.0",0.848301947,"247,245,241",None,0,0,3120
79,player,12,"46.0, 242.0, 62.0, 288.0",0.860262692,"76,72,73",None,0,0,3120
28,player,15,"285.0, 192.0, 297.0, 226.0",0.845319152,"108,90,90",None,0,0,1080
28,player,16,"16.0, 256.0, 29.0, 308.0",0.810857594,"85,89,81",None,0,0,1080
115,player,5,"403.0, 197.0, 418.0, 231.0",0.826331615,"183,191,142",None,0,0,4560
115,player,3,"289.0, 201.0, 301.0, 241.0",0.807502627,"157,154,155",None,0,0,4560
115,player,31,"446.0, 214.0, 463.0, 253.0",0.827621102,"189,172,159",None,0,0,4560
115,player,32,"431.0, 198.0, 442.0, 232.0",0.75148797,"144,153,94",None,0,0,4560
115,player,4,"449.0, 242.0, 473.0, 302.0",0.880397081,"138,138,129",None,0,0,4560
115,player,6,"510.0, 248.0, 531.0, 303.0",0.513148248,"188,173,160",None,0,0,4560
295,player,35,"497.0, 222.0, 511.0, 261.0",0.871502221,"114,116,86",None,0,0,11760
295,player,49,"221.0, 189.0, 237.0, 218.0",0.750677645,"99,80,90",None,0,0,11760
295,player,42,"286.0, 191.0, 296.0, 216.0",0.59432584,"152,126,147",None,0,0,11760
295,player,53,"374.0, 193.0, 387.0, 225.0",0.635851979,"168,170,127",None,0,0,11760
295,player,50,"132.0, 206.0, 144.0, 240.0",0.784515619,"76,64,62",None,0,0,11760
29,player,2,"432.0, 212.0, 451.0, 247.0",0.701357424,"156,159,118",None,0,0,1120
29,player,6,"104.0, 243.0, 123.0, 301.0",0.830407858,"178,127,147",None,0,0,1120
29,player,9,"475.0, 200.0, 487.0, 227.0",0.696057379,"101,91,87",None,0,0,1120
29,player,7,"531.0, 256.0, 545.0, 308.0",0.830198169,"144,184,90",None,0,0,1120
29,player,12,"27.0, 242.0, 38.0, 280.0",0.510424078,"108,78,107",None,0,0,1120
29,player,1,"228.0, 210.0, 246.0, 248.0",0.77803421,"206,216,172",None,0,0,1120
29,player,4,"174.0, 252.0, 199.0, 314.0",0.774031579,"173,169,166",None,0,0,1120
29,player,3,"171.0, 213.0, 190.0, 248.0",0.824432731,"124,122,137",None,0,0,1120
29,player,5,"254.0, 196.0, 268.0, 228.0",0.862071455,"126,106,117",None,0,0,1120
29,player,15,"287.0, 192.0, 300.0, 227.0",0.831308007,"114,97,95",None,0,0,1120
29,player,16,"20.0, 254.0, 32.0, 302.0",0.575080156,"73,80,90",None,0,0,1120
30,player,2,"434.0, 213.0, 452.0, 247.0",0.559621811,"105,83,87",None,0,0,1160
30,player,6,"107.0, 243.0, 127.0, 300.0",0.84094733,"196,150,163",None,0,0,1160
30,player,9,"475.0, 201.0, 487.0, 227.0",0.703864753,"99,93,86",None,0,0,1160
30,player,7,"531.0, 257.0, 545.0, 308.0",0.828063369,"132,171,84",None,0,0,1160
30,player,1,"229.0, 210.0, 248.0, 249.0",0.804108918,"209,214,171",None,0,0,1160
30,player,4,"181.0, 251.0, 206.0, 314.0",0.853028655,"161,182,116",None,0,0,1160
30,player,3,"173.0, 212.0, 191.0, 248.0",0.812227249,"127,126,139",None,0,0,1160
30,player,5,"254.0, 195.0, 269.0, 228.0",0.862633944,"120,102,112",None,0,0,1160
30,player,15,"289.0, 192.0, 302.0, 228.0",0.786024868,"114,98,97",None,0,0,1160
31,player,2,"436.0, 214.0, 454.0, 248.0",0.828281224,"108,84,94",None,0,0,1200
31,player,6,"114.0, 243.0, 133.0, 300.0",0.661899805,"198,154,159",None,0,0,1200
31,player,9,"476.0, 202.0, 487.0, 227.0",0.633078873,"153,144,142",None,0,0,1200
31,player,7,"531.0, 257.0, 545.0, 310.0",0.835558116,"123,164,81",None,0,0,1200
31,player,1,"231.0, 209.0, 250.0, 247.0",0.791610301,"202,209,165",None,0,0,1200
31,player,4,"185.0, 250.0, 210.0, 314.0",0.635831952,"131,154,111",None,0,0,1200
31,player,3,"174.0, 211.0, 192.0, 248.0",0.809212089,"128,126,141",None,0,0,1200
31,player,5,"254.0, 194.0, 270.0, 228.0",0.840024054,"113,94,104",None,0,0,1200
31,player,15,"292.0, 193.0, 306.0, 229.0",0.80637008,"111,93,92",None,0,0,1200
32,player,2,"438.0, 214.0, 456.0, 248.0",0.807752013,"117,92,103",None,0,0,1240
32,player,6,"119.0, 244.0, 138.0, 300.0",0.818757772,"201,162,165",None,0,0,1240
32,player,9,"476.0, 202.0, 488.0, 227.0",0.579796612,"98,92,85",None,0,0,1240
32,player,7,"530.0, 258.0, 545.0, 311.0",0.841273427,"219,222,187",None,0,0,1240
32,player,1,"233.0, 209.0, 252.0, 247.0",0.855957985,"202,210,168",None,0,0,1240
32,player,4,"193.0, 249.0, 220.0, 315.0",0.766416252,"165,184,123",None,0,0,1240
32,player,3,"175.0, 211.0, 192.0, 248.0",0.805924773,"132,128,146",None,0,0,1240
32,player,5,"254.0, 194.0, 270.0, 228.0",0.809052527,"115,99,106",None,0,0,1240
32,player,15,"296.0, 193.0, 309.0, 229.0",0.770764828,"111,94,95",None,0,0,1240
32,player,17,"32.0, 253.0, 48.0, 300.0",0.670381784,"116,95,113",None,0,0,1240
32,player,12,"26.0, 243.0, 39.0, 284.0",0.608623266,"91,75,96",None,0,0,1240
33,player,2,"440.0, 215.0, 457.0, 246.0",0.81240499,"118,94,111",None,0,0,1280
33,player,6,"126.0, 242.0, 145.0, 300.0",0.828363776,"195,161,165",None,0,0,1280
33,player,9,"476.0, 201.0, 489.0, 227.0",0.54942435,"155,147,142",None,0,0,1280
33,player,7,"530.0, 258.0, 544.0, 311.0",0.793097794,"127,168,81",None,0,0,1280
33,player,1,"235.0, 209.0, 254.0, 246.0",0.79249835,"200,208,166",None,0,0,1280
33,player,4,"200.0, 248.0, 227.0, 313.0",0.934928417,"166,184,127",None,0,0,1280
33,player,3,"176.0, 211.0, 193.0, 248.0",0.790030718,"131,131,140",None,0,0,1280
33,player,5,"255.0, 194.0, 271.0, 228.0",0.785876513,"120,103,111",None,0,0,1280
33,player,15,"298.0, 193.0, 311.0, 229.0",0.784231246,"111,98,96",None,0,0,1280
33,player,17,"34.0, 253.0, 50.0, 300.0",0.667172134,"113,91,105",None,0,0,1280
33,player,12,"27.0, 243.0, 39.0, 282.0",0.740449905,"91,75,95",None,0,0,1280
34,player,2,"442.0, 215.0, 459.0, 246.0",0.764617205,"145,146,114",None,0,0,1320
34,player,6,"130.0, 241.0, 150.0, 300.0",0.860431671,"202,164,162",None,0,0,1320
34,player,9,"476.0, 200.0, 490.0, 227.0",0.541559994,"155,147,142",None,0,0,1320
34,player,7,"530.0, 258.0, 544.0, 311.0",0.786728024,"130,173,87",None,0,0,1320
34,player,4,"205.0, 248.0, 233.0, 311.0",0.836150587,"167,184,129",None,0,0,1320
34,player,3,"178.0, 211.0, 194.0, 247.0",0.808505177,"131,135,141",None,0,0,1320
34,player,5,"257.0, 194.0, 272.0, 227.0",0.793304205,"128,111,119",None,0,0,1320
34,player,15,"301.0, 193.0, 313.0, 228.0",0.79102844,"115,102,100",None,0,0,1320
34,player,17,"36.0, 251.0, 52.0, 299.0",0.598343551,"106,85,103",None,0,0,1320
34,player,12,"28.0, 243.0, 40.0, 281.0",0.702727914,"110,81,118",None,0,0,1320
35,player,2,"443.0, 215.0, 461.0, 247.0",0.844649017,"148,148,120",None,0,0,1360
35,player,6,"133.0, 240.0, 154.0, 300.0",0.886279404,"198,158,159",None,0,0,1360
35,player,9,"477.0, 199.0, 491.0, 227.0",0.581700027,"166,159,151",None,0,0,1360
35,player,7,"530.0, 258.0, 544.0, 311.0",0.813428879,"128,170,85",None,0,0,1360
35,player,4,"211.0, 248.0, 240.0, 312.0",0.7931512,"172,187,137",None,0,0,1360
